회사ID,년도,월,연월,월별_연금보험료,월별_직원수,연매출액,전년도(기록연도)_대비_매출액_증감률,연평균_직원수,전년도(기록연도)_대비_직원수_증감률
135330,2017,6,201706,9009040,47,8135619,0.115127045,48.83333333,0.097378277
135330,2017,7,201707,10207380,49,8135619,0.115127045,48.83333333,0.097378277
135330,2017,8,201708,10387380,50,8135619,0.115127045,48.83333333,0.097378277
135330,2017,9,201709,10314920,50,8135619,0.115127045,48.83333333,0.097378277
135330,2017,10,201710,10314920,50,8135619,0.115127045,48.83333333,0.097378277
135330,2017,11,201711,10854920,54,8135619,0.115127045,48.83333333,0.097378277
135330,2017,12,201712,11157240,55,8135619,0.115127045,48.83333333,0.097378277
135330,2018,1,201801,11705420,58,10320464,0.268553014,57.25,0.172354949
135330,2018,2,201802,11475200,57,10320464,0.268553014,57.25,0.172354949
135330,2018,3,201803,11221320,55,10320464,0.268553014,57.25,0.172354949
135330,2018,4,201804,11266320,55,10320464,0.268553014,57.25,0.172354949
135330,2018,5,201805,11319040,56,10320464,0.268553014,57.25,0.172354949
135330,2018,6,201806,12093040,61,10320464,0.268553014,57.25,0.172354949
135330,2018,7,201807,12951640,61,10320464,0.268553014,57.25,0.172354949
135330,2018,8,201808,12220680,57,10320464,0.268553014,57.25,0.172354949
135330,2018,9,201809,12070740,56,10320464,0.268553014,57.25,0.172354949
135330,2018,10,201810,12212300,57,10320464,0.268553014,57.25,0.172354949
135330,2018,11,201811,12196280,57,10320464,0.268553014,57.25,0.172354949
135330,2018,12,201812,12280260,57,10320464,0.268553014,57.25,0.172354949
135559,2015,11,201511,5350380,26,3703201,,27,
135559,2015,12,201512,5992080,28,3703201,,27,
135559,2016,1,201601,6217080,29,6449402,0.741574924,37.91666667,0.404320988
135559,2016,2,201602,6217080,29,6449402,0.741574924,37.91666667,0.404320988
135559,2016,3,201603,6217080,29,6449402,0.741574924,37.91666667,0.404320988
135559,2016,4,201604,6910800,33,6449402,0.741574924,37.91666667,0.404320988
135559,2016,5,201605,7647000,36,6449402,0.741574924,37.91666667,0.404320988
135559,2016,6,201606,8112300,38,6449402,0.741574924,37.91666667,0.404320988
135559,2016,7,201607,10002060,44,6449402,0.741574924,37.91666667,0.404320988
135559,2016,8,201608,9461520,42,6449402,0.741574924,37.91666667,0.404320988
135559,2016,9,201609,10739240,44,6449402,0.741574924,37.91666667,0.404320988
135559,2016,10,201610,10499120,43,6449402,0.741574924,37.91666667,0.404320988
135559,2016,11,201611,10605240,43,6449402,0.741574924,37.91666667,0.404320988
135559,2016,12,201612,11121840,45,6449402,0.741574924,37.91666667,0.404320988
135559,2017,1,201701,10890820,44,10937678,0.695921265,48.33333333,0.274725275
135559,2017,2,201702,11492020,47,10937678,0.695921265,48.33333333,0.274725275
135559,2017,3,201703,10874800,44,10937678,0.695921265,48.33333333,0.274725275
135559,2017,4,201704,11552040,46,10937678,0.695921265,48.33333333,0.274725275
135559,2017,5,201705,12087080,48,10937678,0.695921265,48.33333333,0.274725275
135559,2017,6,201706,12289580,49,10937678,0.695921265,48.33333333,0.274725275
135559,2017,7,201707,12425400,50,10937678,0.695921265,48.33333333,0.274725275
135559,2017,8,201708,12922920,51,10937678,0.695921265,48.33333333,0.274725275
135559,2017,9,201709,12967020,52,10937678,0.695921265,48.33333333,0.274725275
135559,2017,10,201710,13200940,52,10937678,0.695921265,48.33333333,0.274725275
135559,2017,11,201711,13358460,51,10937678,0.695921265,48.33333333,0.274725275
135559,2017,12,201712,12496740,46,10937678,0.695921265,48.33333333,0.274725275
135559,2018,1,201801,13699100,51,14164218,0.294993142,63.91666667,0.322413793
135559,2018,2,201802,14370040,53,14164218,0.294993142,63.91666667,0.322413793
135559,2018,3,201803,14328020,53,14164218,0.294993142,63.91666667,0.322413793
135559,2018,4,201804,15438600,60,14164218,0.294993142,63.91666667,0.322413793
135559,2018,5,201805,14964840,58,14164218,0.294993142,63.91666667,0.322413793
135559,2018,6,201806,15336720,58,14164218,0.294993142,63.91666667,0.322413793
135559,2018,7,201807,16380460,60,14164218,0.294993142,63.91666667,0.322413793
135559,2018,8,201808,18060920,66,14164218,0.294993142,63.91666667,0.322413793
135559,2018,9,201809,19703500,72,14164218,0.294993142,63.91666667,0.322413793
135559,2018,10,201810,20539960,75,14164218,0.294993142,63.91666667,0.322413793
135559,2018,11,201811,21625980,80,14164218,0.294993142,63.91666667,0.322413793
135559,2018,12,201812,22008480,81,14164218,0.294993142,63.91666667,0.322413793
135564,2015,12,201512,10869680,42,9772934,,42,
135564,2016,1,201601,10843760,42,10853039,0.110520034,47.25,0.125
135564,2016,2,201602,11956060,45,10853039,0.110520034,47.25,0.125
135564,2016,3,201603,11456480,43,10853039,0.110520034,47.25,0.125
135564,2016,4,201604,11963360,45,10853039,0.110520034,47.25,0.125
135564,2016,5,201605,11474940,43,10853039,0.110520034,47.25,0.125
135564,2016,6,201606,11831880,45,10853039,0.110520034,47.25,0.125
135564,2016,7,201607,12476960,48,10853039,0.110520034,47.25,0.125
135564,2016,8,201608,13054400,48,10853039,0.110520034,47.25,0.125
135564,2016,9,201609,13054400,50,10853039,0.110520034,47.25,0.125
135564,2016,10,201610,13784740,53,10853039,0.110520034,47.25,0.125
135564,2016,11,201611,14098200,54,10853039,0.110520034,47.25,0.125
135564,2016,12,201612,13495300,51,10853039,0.110520034,47.25,0.125
135564,2017,2,201702,13939260,53,13492693,0.24321796,54.63636364,0.156325156
135564,2017,3,201703,13601940,51,13492693,0.24321796,54.63636364,0.156325156
135564,2017,4,201704,14366120,54,13492693,0.24321796,54.63636364,0.156325156
135564,2017,5,201705,14043480,53,13492693,0.24321796,54.63636364,0.156325156
135564,2017,6,201706,14575020,55,13492693,0.24321796,54.63636364,0.156325156
135564,2017,7,201707,15185820,55,13492693,0.24321796,54.63636364,0.156325156
135564,2017,8,201708,14783900,53,13492693,0.24321796,54.63636364,0.156325156
135564,2017,9,201709,15465740,56,13492693,0.24321796,54.63636364,0.156325156
135564,2017,10,201710,15465740,56,13492693,0.24321796,54.63636364,0.156325156
135564,2017,11,201711,15272240,55,13492693,0.24321796,54.63636364,0.156325156
135564,2017,12,201712,16159440,60,13492693,0.24321796,54.63636364,0.156325156
136174,2015,11,201511,10595100,36,21933278,,36.5,
136174,2015,12,201512,10835040,37,21933278,,36.5,
136174,2016,1,201601,10652980,36,41026289,0.870504217,47.75,0.308219178
136174,2016,2,201602,14704920,48,41026289,0.870504217,47.75,0.308219178
136174,2016,3,201603,15241860,50,41026289,0.870504217,47.75,0.308219178
136174,2016,4,201604,14622840,48,41026289,0.870504217,47.75,0.308219178
136174,2016,5,201605,14622840,48,41026289,0.870504217,47.75,0.308219178
136174,2016,6,201606,14243940,47,41026289,0.870504217,47.75,0.308219178
136174,2016,7,201607,15426760,48,41026289,0.870504217,47.75,0.308219178
136174,2016,8,201608,15306160,48,41026289,0.870504217,47.75,0.308219178
136174,2016,9,201609,15306160,48,41026289,0.870504217,47.75,0.308219178
136174,2016,10,201610,15531160,49,41026289,0.870504217,47.75,0.308219178
136174,2016,11,201611,15531160,49,41026289,0.870504217,47.75,0.308219178
136174,2016,12,201612,16633660,54,41026289,0.870504217,47.75,0.308219178
136174,2017,1,201701,16333700,53,45456354,0.107981129,54.08333333,0.132635253
136174,2017,2,201702,16333700,53,45456354,0.107981129,54.08333333,0.132635253
136174,2017,3,201703,16333700,53,45456354,0.107981129,54.08333333,0.132635253
136174,2017,4,201704,16648700,54,45456354,0.107981129,54.08333333,0.132635253
136174,2017,5,201705,16648700,54,45456354,0.107981129,54.08333333,0.132635253
136174,2017,6,201706,16828700,55,45456354,0.107981129,54.08333333,0.132635253
136174,2017,7,201707,17269720,53,45456354,0.107981129,54.08333333,0.132635253
136174,2017,8,201708,17502180,54,45456354,0.107981129,54.08333333,0.132635253
136174,2017,9,201709,18115060,56,45456354,0.107981129,54.08333333,0.132635253
136174,2017,10,201710,17935060,55,45456354,0.107981129,54.08333333,0.132635253
136174,2017,11,201711,17747500,55,45456354,0.107981129,54.08333333,0.132635253
136174,2017,12,201712,17545280,54,45456354,0.107981129,54.08333333,0.132635253
136174,2018,1,201801,17545280,54,46600232,0.025164315,56,0.035439137
136174,2018,2,201802,17624020,54,46600232,0.025164315,56,0.035439137
136174,2018,3,201803,18085980,56,46600232,0.025164315,56,0.035439137
136174,2018,4,201804,17754420,55,46600232,0.025164315,56,0.035439137
136174,2018,5,201805,18249420,57,46600232,0.025164315,56,0.035439137
136174,2018,6,201806,17564080,55,46600232,0.025164315,56,0.035439137
136174,2018,7,201807,19188640,57,46600232,0.025164315,56,0.035439137
136174,2018,8,201808,19023760,58,46600232,0.025164315,56,0.035439137
136174,2018,9,201809,18861760,57,46600232,0.025164315,56,0.035439137
136174,2018,10,201810,19020700,58,46600232,0.025164315,56,0.035439137
136174,2018,11,201811,18460280,55,46600232,0.025164315,56,0.035439137
136174,2018,12,201812,18711460,56,46600232,0.025164315,56,0.035439137
136290,2015,11,201511,5194640,21,5335503,,22.5,
136290,2015,12,201512,5962600,24,5335503,,22.5,
136290,2016,1,201601,6141060,25,7623646,0.42885235,30,0.333333333
136290,2016,2,201602,4844260,21,7623646,0.42885235,30,0.333333333
136290,2016,3,201603,5724720,25,7623646,0.42885235,30,0.333333333
136290,2016,4,201604,5799700,25,7623646,0.42885235,30,0.333333333
136290,2016,5,201605,5799700,25,7623646,0.42885235,30,0.333333333
136290,2016,6,201606,7323920,30,7623646,0.42885235,30,0.333333333
136290,2016,7,201607,8604620,32,7623646,0.42885235,30,0.333333333
136290,2016,8,201608,8580760,32,7623646,0.42885235,30,0.333333333
136290,2016,9,201609,8610740,32,7623646,0.42885235,30,0.333333333
136290,2016,10,201610,9258640,35,7623646,0.42885235,30,0.333333333
136290,2016,11,201611,10544640,39,7623646,0.42885235,30,0.333333333
136290,2016,12,201612,10659300,39,7623646,0.42885235,30,0.333333333
136290,2017,1,201701,10689700,39,11894960,0.560271817,42.75,0.425
136290,2017,2,201702,10674680,39,11894960,0.560271817,42.75,0.425
136290,2017,3,201703,11228080,41,11894960,0.560271817,42.75,0.425
136290,2017,4,201704,11114960,40,11894960,0.560271817,42.75,0.425
136290,2017,5,201705,11794380,42,11894960,0.560271817,42.75,0.425
136290,2017,6,201706,11403780,41,11894960,0.560271817,42.75,0.425
136290,2017,7,201707,12477280,42,11894960,0.560271817,42.75,0.425
136290,2017,8,201708,12895960,44,11894960,0.560271817,42.75,0.425
136290,2017,9,201709,13256760,46,11894960,0.560271817,42.75,0.425
136290,2017,10,201710,13828260,48,11894960,0.560271817,42.75,0.425
136290,2017,11,201711,13024220,45,11894960,0.560271817,42.75,0.425
136290,2017,12,201712,13352720,46,11894960,0.560271817,42.75,0.425
136290,2018,1,201801,13998460,48,13255101,0.114345992,54.66666667,0.278752437
136290,2018,2,201802,14432540,49,13255101,0.114345992,54.66666667,0.278752437
136290,2018,3,201803,14380060,49,13255101,0.114345992,54.66666667,0.278752437
136290,2018,4,201804,14784160,50,13255101,0.114345992,54.66666667,0.278752437
136290,2018,5,201805,15604600,53,13255101,0.114345992,54.66666667,0.278752437
136290,2018,6,201806,16342500,56,13255101,0.114345992,54.66666667,0.278752437
136290,2018,7,201807,16734320,54,13255101,0.114345992,54.66666667,0.278752437
136290,2018,8,201808,16734320,54,13255101,0.114345992,54.66666667,0.278752437
136290,2018,9,201809,16912780,55,13255101,0.114345992,54.66666667,0.278752437
136290,2018,10,201810,18834100,61,13255101,0.114345992,54.66666667,0.278752437
136290,2018,11,201811,19643260,63,13255101,0.114345992,54.66666667,0.278752437
136290,2018,12,201812,19820300,64,13255101,0.114345992,54.66666667,0.278752437
137755,2016,1,201601,540900,3,4181183,,15.83333333,
137755,2016,2,201602,540900,3,4181183,,15.83333333,
137755,2016,3,201603,1298700,5,4181183,,15.83333333,
137755,2016,4,201604,1298700,5,4181183,,15.83333333,
137755,2016,5,201605,1796580,7,4181183,,15.83333333,
137755,2016,6,201606,1796580,7,4181183,,15.83333333,
137755,2016,7,201607,4904060,22,4181183,,15.83333333,
137755,2016,8,201608,4903160,22,4181183,,15.83333333,
137755,2016,9,201609,5126460,25,4181183,,15.83333333,
137755,2016,10,201610,5439480,27,4181183,,15.83333333,
137755,2016,11,201611,6151640,32,4181183,,15.83333333,
137755,2016,12,201612,6160920,32,4181183,,15.83333333,
137755,2017,1,201701,6123560,31,13796240,2.29960205,44.83333333,1.831578947
137755,2017,2,201702,5775900,29,13796240,2.29960205,44.83333333,1.831578947
137755,2017,3,201703,7612700,39,13796240,2.29960205,44.83333333,1.831578947
137755,2017,4,201704,8378140,44,13796240,2.29960205,44.83333333,1.831578947
137755,2017,5,201705,8876820,47,13796240,2.29960205,44.83333333,1.831578947
137755,2017,6,201706,9656760,50,13796240,2.29960205,44.83333333,1.831578947
137755,2017,7,201707,9592600,50,13796240,2.29960205,44.83333333,1.831578947
137755,2017,8,201708,9592600,50,13796240,2.29960205,44.83333333,1.831578947
137755,2017,9,201709,9593240,50,13796240,2.29960205,44.83333333,1.831578947
137755,2017,10,201710,9593240,50,13796240,2.29960205,44.83333333,1.831578947
137755,2017,11,201711,9370500,49,13796240,2.29960205,44.83333333,1.831578947
137755,2017,12,201712,9385540,49,13796240,2.29960205,44.83333333,1.831578947
137755,2018,1,201801,8678420,46,17458254,0.265435655,45.5,0.014869888
137755,2018,2,201802,8909620,47,17458254,0.265435655,45.5,0.014869888
137755,2018,3,201803,8211680,44,17458254,0.265435655,45.5,0.014869888
137755,2018,4,201804,8382680,45,17458254,0.265435655,45.5,0.014869888
137755,2018,5,201805,8238680,44,17458254,0.265435655,45.5,0.014869888
137755,2018,6,201806,8521340,46,17458254,0.265435655,45.5,0.014869888
137755,2018,7,201807,9976100,44,17458254,0.265435655,45.5,0.014869888
137755,2018,8,201808,10649840,46,17458254,0.265435655,45.5,0.014869888
137755,2018,9,201809,10467960,45,17458254,0.265435655,45.5,0.014869888
137755,2018,10,201810,10694660,46,17458254,0.265435655,45.5,0.014869888
137755,2018,11,201811,10694660,46,17458254,0.265435655,45.5,0.014869888
137755,2018,12,201812,10874380,47,17458254,0.265435655,45.5,0.014869888
139038,2015,11,201511,9759040,40,5426237,,40,
139038,2015,12,201512,9759040,40,5426237,,40,
139038,2016,1,201601,9604420,40,6809056,0.254839403,40.16666667,0.004166667
139038,2016,2,201602,9604420,40,6809056,0.254839403,40.16666667,0.004166667
139038,2016,3,201603,9604420,40,6809056,0.254839403,40.16666667,0.004166667
139038,2016,4,201604,9651760,41,6809056,0.254839403,40.16666667,0.004166667
139038,2016,5,201605,9488320,40,6809056,0.254839403,40.16666667,0.004166667
139038,2016,6,201606,9488320,40,6809056,0.254839403,40.16666667,0.004166667
139038,2016,7,201607,9850880,40,6809056,0.254839403,40.16666667,0.004166667
139038,2016,8,201608,9664500,39,6809056,0.254839403,40.16666667,0.004166667
139038,2016,9,201609,9658020,39,6809056,0.254839403,40.16666667,0.004166667
139038,2016,10,201610,9821460,40,6809056,0.254839403,40.16666667,0.004166667
139038,2016,11,201611,10148780,42,6809056,0.254839403,40.16666667,0.004166667
139038,2016,12,201612,9932420,41,6809056,0.254839403,40.16666667,0.004166667
139038,2017,1,201701,9652440,40,9033555,0.326697122,41.83333333,0.041493776
139038,2017,2,201702,9616360,41,9033555,0.326697122,41.83333333,0.041493776
139038,2017,3,201703,9277340,40,9033555,0.326697122,41.83333333,0.041493776
139038,2017,4,201704,9262120,40,9033555,0.326697122,41.83333333,0.041493776
139038,2017,5,201705,9596560,42,9033555,0.326697122,41.83333333,0.041493776
139038,2017,6,201706,9596560,42,9033555,0.326697122,41.83333333,0.041493776
139038,2017,7,201707,9961240,41,9033555,0.326697122,41.83333333,0.041493776
139038,2017,8,201708,9794020,40,9033555,0.326697122,41.83333333,0.041493776
139038,2017,9,201709,10287760,42,9033555,0.326697122,41.83333333,0.041493776
139038,2017,10,201710,10652980,44,9033555,0.326697122,41.83333333,0.041493776
139038,2017,11,201711,10858440,45,9033555,0.326697122,41.83333333,0.041493776
139038,2017,12,201712,10858440,45,9033555,0.326697122,41.83333333,0.041493776
139924,2015,11,201511,6004500,30,6309060,,31.5,
139924,2015,12,201512,6454500,33,6309060,,31.5,
139924,2016,1,201601,6454500,33,8248946,0.307476233,34.16666667,0.084656085
139924,2016,2,201602,6310500,32,8248946,0.307476233,34.16666667,0.084656085
139924,2016,3,201603,6022500,30,8248946,0.307476233,34.16666667,0.084656085
139924,2016,4,201604,6022500,30,8248946,0.307476233,34.16666667,0.084656085
139924,2016,5,201605,6179640,31,8248946,0.307476233,34.16666667,0.084656085
139924,2016,6,201606,6728020,35,8248946,0.307476233,34.16666667,0.084656085
139924,2016,7,201607,7436780,36,8248946,0.307476233,34.16666667,0.084656085
139924,2016,8,201608,6932260,33,8248946,0.307476233,34.16666667,0.084656085
139924,2016,9,201609,7350020,35,8248946,0.307476233,34.16666667,0.084656085
139924,2016,10,201610,7608780,37,8248946,0.307476233,34.16666667,0.084656085
139924,2016,11,201611,7678960,37,8248946,0.307476233,34.16666667,0.084656085
139924,2016,12,201612,8299960,41,8248946,0.307476233,34.16666667,0.084656085
139924,2017,1,201701,8146960,40,9511760,0.153087922,40.16666667,0.175609756
139924,2017,2,201702,8065960,39,9511760,0.153087922,40.16666667,0.175609756
139924,2017,3,201703,7808920,38,9511760,0.153087922,40.16666667,0.175609756
139924,2017,4,201704,8546920,42,9511760,0.153087922,40.16666667,0.175609756
139924,2017,5,201705,8546920,42,9511760,0.153087922,40.16666667,0.175609756
139924,2017,6,201706,8622060,42,9511760,0.153087922,40.16666667,0.175609756
139924,2017,7,201707,9350420,43,9511760,0.153087922,40.16666667,0.175609756
139924,2017,8,201708,9179420,42,9511760,0.153087922,40.16666667,0.175609756
139924,2017,9,201709,8666420,39,9511760,0.153087922,40.16666667,0.175609756
139924,2017,10,201710,8313360,38,9511760,0.153087922,40.16666667,0.175609756
139924,2017,11,201711,8251260,39,9511760,0.153087922,40.16666667,0.175609756
139924,2017,12,201712,8038140,38,9511760,0.153087922,40.16666667,0.175609756
